53,z_Quote_/_Order_History_Header_File_____OEHISTRY,A,Q,1.0,968207.0,1.0,177131.0,1.0,565.0,20.0,25.0,2.0,24.0,0.0,20.0,25.0,2.0,24.0,0.0,0.0,0.0,0.0,"0025222-00            ",1.0,8.0,20.0,25.0,2.0,27.0,1.0,N,1.0,9.0,LA,0.0,"   ","  ","  ",1.0,N,1.0,2.0,23999.610000000001,23999.610000000001,14453.959999999999,9545.6499999999996,39.770000000000003,9545.6499999999996,39.770000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  ",0.0,0.0,"                                   ","                                   ","               ",0.0,0.0,20.0,25.0,2.0,24.0,"TRANDAZZ  ",134940022425.0,OE,"     ","   "
53,z_Quote_/_Order_History_Header_File_____OEHISTRY,A,A,1.0,968207.0,1.0,177131.0,1.0,565.0,20.0,25.0,2.0,24.0,0.0,20.0,25.0,2.0,24.0,0.0,0.0,0.0,0.0,"0025222-00            ",1.0,8.0,20.0,25.0,2.0,27.0,1.0,N,1.0,9.0,LA,0.0,"   ","  ","  ",1.0,N,1.0,2.0,23999.610000000001,23999.610000000001,14453.959999999999,9545.6499999999996,39.770000000000003,9545.6499999999996,39.770000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  ",0.0,0.0,"                                   ","                                   ","               ",0.0,0.0,20.0,25.0,2.0,24.0,"TRANDAZZ  ",134940022425.0,OE,"     ","   "
