Shipped_Total_PCS_____SHTPCS,Text,477,Distinct: 477,"1.0, 3.0, 1.0, 9.0, 38.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,4
Shipped_Total_Sq.Ft_____SHTSFT,Text,393,Distinct: 393,"0.0, 0.001, 0.001, 0.001, 0.001",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,4
Theo._Meters_____SHTMTR,Text,12982,Distinct: 12982,"0.32400000000000001, 0.0, 2.5150000000000001, 5.9500000000000002, 0.20300000000000001",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,4
Theo_Kilos_____SHTKG,Text,65709,Distinct: 65709,"704.97400000000005, 0.0, 792.98199999999997, 11102.897999999999, 5576.9620000000004",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,4
Transaction_#_____SHORDN,Text,150387,Distinct: 150387,"862575.0, 827551.0, 871429.0, 852409.0, 865133.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,4
Truck_Route_____SHTRCK,Text,41,Distinct: 41,"27 , 27 , 21 , 21 , 27 ",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,4
UNIT_PRICE_____SHUNSP,Text,30862,Distinct: 30862,"65.0, 200.0, -6.25, 1825.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,4
Admin_Burden_Direct_____SHADBD,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Admin_Burden_Stock_____SHADBS,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
BILLING_QTY_INCHES_____SHBINC,Single Value,1,0.0 (150390),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
COMPANY_NUMBER_____SHCOMP,Single Value,1,1.0 (150390),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
Cust_Owned_Flag_____SHCOFL,Single Value,1,N (150389),"N, N, N, N, N",nvarchar,(MAX),150390,0,1,0.00%,0.00%,0,7
Customer_Dist_____SHCDIS,Single Value,1,1.0 (150390),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
DISTRICT_NUMBER_____SHDIST,Single Value,1,1.0 (150390),"1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),150390,0,0,0.00%,0.00%,0,7
